ID,Pattern Type,Grime Type,Grime Severity,Directory
1600,singleton,mticg,1,./patterns/rep_1/singleton/inst_mticg_1/
1601,singleton,mticg,2,./patterns/rep_1/singleton/inst_mticg_2/
1602,singleton,mticg,3,./patterns/rep_1/singleton/inst_mticg_3/
1603,singleton,mticg,4,./patterns/rep_1/singleton/inst_mticg_4/
1604,singleton,mticg,5,./patterns/rep_1/singleton/inst_mticg_5/
1605,singleton,mticg,6,./patterns/rep_1/singleton/inst_mticg_6/
1606,singleton,mticg,1,./patterns/rep_1/singleton/inst_mticg_1/
1607,singleton,mticg,2,./patterns/rep_1/singleton/inst_mticg_2/
1608,singleton,mticg,3,./patterns/rep_1/singleton/inst_mticg_3/
1609,singleton,mticg,4,./patterns/rep_1/singleton/inst_mticg_4/
1610,singleton,mticg,5,./patterns/rep_1/singleton/inst_mticg_5/
1611,singleton,mticg,6,./patterns/rep_1/singleton/inst_mticg_6/
1612,singleton,mtiug,1,./patterns/rep_1/singleton/inst_mtiug_1/
1613,singleton,mtiug,2,./patterns/rep_1/singleton/inst_mtiug_2/
1614,singleton,mtiug,3,./patterns/rep_1/singleton/inst_mtiug_3/
1615,singleton,mtiug,4,./patterns/rep_1/singleton/inst_mtiug_4/
1616,singleton,mtiug,5,./patterns/rep_1/singleton/inst_mtiug_5/
1617,singleton,mtiug,6,./patterns/rep_1/singleton/inst_mtiug_6/
1618,singleton,mtecg,1,./patterns/rep_1/singleton/inst_mtecg_1/
1619,singleton,mtecg,2,./patterns/rep_1/singleton/inst_mtecg_2/
1620,singleton,mtecg,3,./patterns/rep_1/singleton/inst_mtecg_3/
1621,singleton,mtecg,4,./patterns/rep_1/singleton/inst_mtecg_4/
1622,singleton,mtecg,5,./patterns/rep_1/singleton/inst_mtecg_5/
1623,singleton,mtecg,6,./patterns/rep_1/singleton/inst_mtecg_6/
1624,singleton,mteug,1,./patterns/rep_1/singleton/inst_mteug_1/
1625,singleton,mteug,2,./patterns/rep_1/singleton/inst_mteug_2/
1626,singleton,mteug,3,./patterns/rep_1/singleton/inst_mteug_3/
1627,singleton,mteug,4,./patterns/rep_1/singleton/inst_mteug_4/
1628,singleton,mteug,5,./patterns/rep_1/singleton/inst_mteug_5/
1629,singleton,mteug,6,./patterns/rep_1/singleton/inst_mteug_6/
1630,state,mteug,7,./patterns/rep_1/state/control/
1631,state,pig,1,./patterns/rep_1/state/inst_pig_1/
1632,state,pig,2,./patterns/rep_1/state/inst_pig_2/
1633,state,pig,3,./patterns/rep_1/state/inst_pig_3/
1634,state,pig,4,./patterns/rep_1/state/inst_pig_4/
1635,state,pig,5,./patterns/rep_1/state/inst_pig_5/
1636,state,pig,6,./patterns/rep_1/state/inst_pig_6/
1637,state,peag,1,./patterns/rep_1/state/inst_peag_1/
1638,state,peag,2,./patterns/rep_1/state/inst_peag_2/
1639,state,peag,3,./patterns/rep_1/state/inst_peag_3/
1640,state,peag,4,./patterns/rep_1/state/inst_peag_4/
1641,state,peag,5,./patterns/rep_1/state/inst_peag_5/
1642,state,peag,6,./patterns/rep_1/state/inst_peag_6/
1643,state,peeg,1,./patterns/rep_1/state/inst_peeg_1/
1644,state,peeg,2,./patterns/rep_1/state/inst_peeg_2/
1645,state,peeg,3,./patterns/rep_1/state/inst_peeg_3/
1646,state,peeg,4,./patterns/rep_1/state/inst_peeg_4/
1647,state,peeg,5,./patterns/rep_1/state/inst_peeg_5/
1648,state,peeg,6,./patterns/rep_1/state/inst_peeg_6/
1649,state,tig,1,./patterns/rep_1/state/inst_tig_1/
1650,state,tig,2,./patterns/rep_1/state/inst_tig_2/
1651,state,tig,3,./patterns/rep_1/state/inst_tig_3/
1652,state,tig,4,./patterns/rep_1/state/inst_tig_4/
1653,state,tig,5,./patterns/rep_1/state/inst_tig_5/
1654,state,tig,6,./patterns/rep_1/state/inst_tig_6/
1655,state,teag,1,./patterns/rep_1/state/inst_teag_1/
1656,state,teag,2,./patterns/rep_1/state/inst_teag_2/
1657,state,teag,3,./patterns/rep_1/state/inst_teag_3/
1658,state,teag,4,./patterns/rep_1/state/inst_teag_4/
1659,state,teag,5,./patterns/rep_1/state/inst_teag_5/
1660,state,teag,6,./patterns/rep_1/state/inst_teag_6/
1661,state,teeg,1,./patterns/rep_1/state/inst_teeg_1/
1662,state,teeg,2,./patterns/rep_1/state/inst_teeg_2/
1663,state,teeg,3,./patterns/rep_1/state/inst_teeg_3/
1664,state,teeg,4,./patterns/rep_1/state/inst_teeg_4/
1665,state,teeg,5,./patterns/rep_1/state/inst_teeg_5/
1666,state,teeg,6,./patterns/rep_1/state/inst_teeg_6/
1667,state,dipg,1,./patterns/rep_1/state/inst_dipg_1/
1668,state,dipg,2,./patterns/rep_1/state/inst_dipg_2/
1669,state,dipg,3,./patterns/rep_1/state/inst_dipg_3/
1670,state,dipg,4,./patterns/rep_1/state/inst_dipg_4/
1671,state,dipg,5,./patterns/rep_1/state/inst_dipg_5/
1672,state,dipg,6,./patterns/rep_1/state/inst_dipg_6/
1673,state,disg,1,./patterns/rep_1/state/inst_disg_1/
1674,state,disg,2,./patterns/rep_1/state/inst_disg_2/
1675,state,disg,3,./patterns/rep_1/state/inst_disg_3/
1676,state,disg,4,./patterns/rep_1/state/inst_disg_4/
1677,state,disg,5,./patterns/rep_1/state/inst_disg_5/
1678,state,disg,6,./patterns/rep_1/state/inst_disg_6/
1679,state,depg,1,./patterns/rep_1/state/inst_depg_1/
1680,state,depg,2,./patterns/rep_1/state/inst_depg_2/
1681,state,depg,3,./patterns/rep_1/state/inst_depg_3/
1682,state,depg,4,./patterns/rep_1/state/inst_depg_4/
1683,state,depg,5,./patterns/rep_1/state/inst_depg_5/
1684,state,depg,6,./patterns/rep_1/state/inst_depg_6/
1685,state,desg,1,./patterns/rep_1/state/inst_desg_1/
1686,state,desg,2,./patterns/rep_1/state/inst_desg_2/
1687,state,desg,3,./patterns/rep_1/state/inst_desg_3/
1688,state,desg,4,./patterns/rep_1/state/inst_desg_4/
1689,state,desg,5,./patterns/rep_1/state/inst_desg_5/
1690,state,desg,6,./patterns/rep_1/state/inst_desg_6/
1691,state,iipg,1,./patterns/rep_1/state/inst_iipg_1/
1692,state,iipg,2,./patterns/rep_1/state/inst_iipg_2/
1693,state,iipg,3,./patterns/rep_1/state/inst_iipg_3/
1694,state,iipg,4,./patterns/rep_1/state/inst_iipg_4/
1695,state,iipg,5,./patterns/rep_1/state/inst_iipg_5/
1696,state,iipg,6,./patterns/rep_1/state/inst_iipg_6/
1697,state,iisg,1,./patterns/rep_1/state/inst_iisg_1/
1698,state,iisg,2,./patterns/rep_1/state/inst_iisg_2/
1699,state,iisg,3,./patterns/rep_1/state/inst_iisg_3/
1700,state,iisg,4,./patterns/rep_1/state/inst_iisg_4/
1701,state,iisg,5,./patterns/rep_1/state/inst_iisg_5/
1702,state,iisg,6,./patterns/rep_1/state/inst_iisg_6/
1703,state,iepg,1,./patterns/rep_1/state/inst_iepg_1/
1704,state,iepg,2,./patterns/rep_1/state/inst_iepg_2/
1705,state,iepg,3,./patterns/rep_1/state/inst_iepg_3/
1706,state,iepg,4,./patterns/rep_1/state/inst_iepg_4/
1707,state,iepg,5,./patterns/rep_1/state/inst_iepg_5/
1708,state,iepg,6,./patterns/rep_1/state/inst_iepg_6/
1709,state,iseg,1,./patterns/rep_1/state/inst_iseg_1/
1710,state,iseg,2,./patterns/rep_1/state/inst_iseg_2/
1711,state,iseg,3,./patterns/rep_1/state/inst_iseg_3/
1712,state,iseg,4,./patterns/rep_1/state/inst_iseg_4/
1713,state,iseg,5,./patterns/rep_1/state/inst_iseg_5/
1714,state,iseg,6,./patterns/rep_1/state/inst_iseg_6/
1715,state,picg,1,./patterns/rep_1/state/inst_picg_1/
1716,state,picg,2,./patterns/rep_1/state/inst_picg_2/
1717,state,picg,3,./patterns/rep_1/state/inst_picg_3/
1718,state,picg,4,./patterns/rep_1/state/inst_picg_4/
1719,state,picg,5,./patterns/rep_1/state/inst_picg_5/
1720,state,picg,6,./patterns/rep_1/state/inst_picg_6/
1721,state,pirg,1,./patterns/rep_1/state/inst_pirg_1/
1722,state,pirg,2,./patterns/rep_1/state/inst_pirg_2/
1723,state,pirg,3,./patterns/rep_1/state/inst_pirg_3/
1724,state,pirg,4,./patterns/rep_1/state/inst_pirg_4/
1725,state,pirg,5,./patterns/rep_1/state/inst_pirg_5/
1726,state,pirg,6,./patterns/rep_1/state/inst_pirg_6/
1727,state,pecg,1,./patterns/rep_1/state/inst_pecg_1/
1728,state,pecg,2,./patterns/rep_1/state/inst_pecg_2/
1729,state,pecg,3,./patterns/rep_1/state/inst_pecg_3/
1730,state,pecg,4,./patterns/rep_1/state/inst_pecg_4/
1731,state,pecg,5,./patterns/rep_1/state/inst_pecg_5/
1732,state,pecg,6,./patterns/rep_1/state/inst_pecg_6/
1733,state,perg,1,./patterns/rep_1/state/inst_perg_1/
1734,state,perg,2,./patterns/rep_1/state/inst_perg_2/
1735,state,perg,3,./patterns/rep_1/state/inst_perg_3/
1736,state,perg,4,./patterns/rep_1/state/inst_perg_4/
1737,state,perg,5,./patterns/rep_1/state/inst_perg_5/
1738,state,perg,6,./patterns/rep_1/state/inst_perg_6/
1739,state,mpicg,1,./patterns/rep_1/state/inst_mpicg_1/
1740,state,mpicg,2,./patterns/rep_1/state/inst_mpicg_2/
1741,state,mpicg,3,./patterns/rep_1/state/inst_mpicg_3/
1742,state,mpicg,4,./patterns/rep_1/state/inst_mpicg_4/
1743,state,mpicg,5,./patterns/rep_1/state/inst_mpicg_5/
1744,state,mpicg,6,./patterns/rep_1/state/inst_mpicg_6/
1745,state,mpiug,1,./patterns/rep_1/state/inst_mpiug_1/
1746,state,mpiug,2,./patterns/rep_1/state/inst_mpiug_2/
1747,state,mpiug,3,./patterns/rep_1/state/inst_mpiug_3/
1748,state,mpiug,4,./patterns/rep_1/state/inst_mpiug_4/
1749,state,mpiug,5,./patterns/rep_1/state/inst_mpiug_5/
1750,state,mpiug,6,./patterns/rep_1/state/inst_mpiug_6/
1751,state,mpecg,1,./patterns/rep_1/state/inst_mpecg_1/
1752,state,mpecg,2,./patterns/rep_1/state/inst_mpecg_2/
1753,state,mpecg,3,./patterns/rep_1/state/inst_mpecg_3/
1754,state,mpecg,4,./patterns/rep_1/state/inst_mpecg_4/
1755,state,mpecg,5,./patterns/rep_1/state/inst_mpecg_5/
1756,state,mpecg,6,./patterns/rep_1/state/inst_mpecg_6/
1757,state,mpeug,1,./patterns/rep_1/state/inst_mpeug_1/
1758,state,mpeug,2,./patterns/rep_1/state/inst_mpeug_2/
1759,state,mpeug,3,./patterns/rep_1/state/inst_mpeug_3/
1760,state,mpeug,4,./patterns/rep_1/state/inst_mpeug_4/
1761,state,mpeug,5,./patterns/rep_1/state/inst_mpeug_5/
1762,state,mpeug,6,./patterns/rep_1/state/inst_mpeug_6/
1763,state,mticg,1,./patterns/rep_1/state/inst_mticg_1/
1764,state,mticg,2,./patterns/rep_1/state/inst_mticg_2/
1765,state,mticg,3,./patterns/rep_1/state/inst_mticg_3/
1766,state,mticg,4,./patterns/rep_1/state/inst_mticg_4/
1767,state,mticg,5,./patterns/rep_1/state/inst_mticg_5/
1768,state,mticg,6,./patterns/rep_1/state/inst_mticg_6/
1769,state,mticg,1,./patterns/rep_1/state/inst_mticg_1/
1770,state,mticg,2,./patterns/rep_1/state/inst_mticg_2/
1771,state,mticg,3,./patterns/rep_1/state/inst_mticg_3/
1772,state,mticg,4,./patterns/rep_1/state/inst_mticg_4/
1773,state,mticg,5,./patterns/rep_1/state/inst_mticg_5/
1774,state,mticg,6,./patterns/rep_1/state/inst_mticg_6/
1775,state,mtiug,1,./patterns/rep_1/state/inst_mtiug_1/
1776,state,mtiug,2,./patterns/rep_1/state/inst_mtiug_2/
1777,state,mtiug,3,./patterns/rep_1/state/inst_mtiug_3/
1778,state,mtiug,4,./patterns/rep_1/state/inst_mtiug_4/
1779,state,mtiug,5,./patterns/rep_1/state/inst_mtiug_5/
1780,state,mtiug,6,./patterns/rep_1/state/inst_mtiug_6/
1781,state,mtecg,1,./patterns/rep_1/state/inst_mtecg_1/
1782,state,mtecg,2,./patterns/rep_1/state/inst_mtecg_2/
1783,state,mtecg,3,./patterns/rep_1/state/inst_mtecg_3/
1784,state,mtecg,4,./patterns/rep_1/state/inst_mtecg_4/
1785,state,mtecg,5,./patterns/rep_1/state/inst_mtecg_5/
1786,state,mtecg,6,./patterns/rep_1/state/inst_mtecg_6/
1787,state,mteug,1,./patterns/rep_1/state/inst_mteug_1/
1788,state,mteug,2,./patterns/rep_1/state/inst_mteug_2/
1789,state,mteug,3,./patterns/rep_1/state/inst_mteug_3/
1790,state,mteug,4,./patterns/rep_1/state/inst_mteug_4/
1791,state,mteug,5,./patterns/rep_1/state/inst_mteug_5/
1792,state,mteug,6,./patterns/rep_1/state/inst_mteug_6/
1793,strategy,mteug,7,./patterns/rep_1/strategy/control/
1794,strategy,pig,1,./patterns/rep_1/strategy/inst_pig_1/
1795,strategy,pig,2,./patterns/rep_1/strategy/inst_pig_2/
1796,strategy,pig,3,./patterns/rep_1/strategy/inst_pig_3/
1797,strategy,pig,4,./patterns/rep_1/strategy/inst_pig_4/
1798,strategy,pig,5,./patterns/rep_1/strategy/inst_pig_5/
1799,strategy,pig,6,./patterns/rep_1/strategy/inst_pig_6/
1800,strategy,peag,1,./patterns/rep_1/strategy/inst_peag_1/
1801,strategy,peag,2,./patterns/rep_1/strategy/inst_peag_2/
1802,strategy,peag,3,./patterns/rep_1/strategy/inst_peag_3/
1803,strategy,peag,4,./patterns/rep_1/strategy/inst_peag_4/
1804,strategy,peag,5,./patterns/rep_1/strategy/inst_peag_5/
1805,strategy,peag,6,./patterns/rep_1/strategy/inst_peag_6/
1806,strategy,peeg,1,./patterns/rep_1/strategy/inst_peeg_1/
1807,strategy,peeg,2,./patterns/rep_1/strategy/inst_peeg_2/
1808,strategy,peeg,3,./patterns/rep_1/strategy/inst_peeg_3/
1809,strategy,peeg,4,./patterns/rep_1/strategy/inst_peeg_4/
1810,strategy,peeg,5,./patterns/rep_1/strategy/inst_peeg_5/
1811,strategy,peeg,6,./patterns/rep_1/strategy/inst_peeg_6/
1812,strategy,tig,1,./patterns/rep_1/strategy/inst_tig_1/
1813,strategy,tig,2,./patterns/rep_1/strategy/inst_tig_2/
1814,strategy,tig,3,./patterns/rep_1/strategy/inst_tig_3/
1815,strategy,tig,4,./patterns/rep_1/strategy/inst_tig_4/
1816,strategy,tig,5,./patterns/rep_1/strategy/inst_tig_5/
1817,strategy,tig,6,./patterns/rep_1/strategy/inst_tig_6/
1818,strategy,teag,1,./patterns/rep_1/strategy/inst_teag_1/
1819,strategy,teag,2,./patterns/rep_1/strategy/inst_teag_2/
1820,strategy,teag,3,./patterns/rep_1/strategy/inst_teag_3/
1821,strategy,teag,4,./patterns/rep_1/strategy/inst_teag_4/
1822,strategy,teag,5,./patterns/rep_1/strategy/inst_teag_5/
1823,strategy,teag,6,./patterns/rep_1/strategy/inst_teag_6/
1824,strategy,teeg,1,./patterns/rep_1/strategy/inst_teeg_1/
1825,strategy,teeg,2,./patterns/rep_1/strategy/inst_teeg_2/
1826,strategy,teeg,3,./patterns/rep_1/strategy/inst_teeg_3/
1827,strategy,teeg,4,./patterns/rep_1/strategy/inst_teeg_4/
1828,strategy,teeg,5,./patterns/rep_1/strategy/inst_teeg_5/
1829,strategy,teeg,6,./patterns/rep_1/strategy/inst_teeg_6/
1830,strategy,dipg,1,./patterns/rep_1/strategy/inst_dipg_1/
1831,strategy,dipg,2,./patterns/rep_1/strategy/inst_dipg_2/
1832,strategy,dipg,3,./patterns/rep_1/strategy/inst_dipg_3/
1833,strategy,dipg,4,./patterns/rep_1/strategy/inst_dipg_4/
1834,strategy,dipg,5,./patterns/rep_1/strategy/inst_dipg_5/
1835,strategy,dipg,6,./patterns/rep_1/strategy/inst_dipg_6/
1836,strategy,disg,1,./patterns/rep_1/strategy/inst_disg_1/
1837,strategy,disg,2,./patterns/rep_1/strategy/inst_disg_2/
1838,strategy,disg,3,./patterns/rep_1/strategy/inst_disg_3/
1839,strategy,disg,4,./patterns/rep_1/strategy/inst_disg_4/
1840,strategy,disg,5,./patterns/rep_1/strategy/inst_disg_5/
1841,strategy,disg,6,./patterns/rep_1/strategy/inst_disg_6/
1842,strategy,depg,1,./patterns/rep_1/strategy/inst_depg_1/
1843,strategy,depg,2,./patterns/rep_1/strategy/inst_depg_2/
1844,strategy,depg,3,./patterns/rep_1/strategy/inst_depg_3/
1845,strategy,depg,4,./patterns/rep_1/strategy/inst_depg_4/
1846,strategy,depg,5,./patterns/rep_1/strategy/inst_depg_5/
1847,strategy,depg,6,./patterns/rep_1/strategy/inst_depg_6/
1848,strategy,desg,1,./patterns/rep_1/strategy/inst_desg_1/
1849,strategy,desg,2,./patterns/rep_1/strategy/inst_desg_2/
1850,strategy,desg,3,./patterns/rep_1/strategy/inst_desg_3/
1851,strategy,desg,4,./patterns/rep_1/strategy/inst_desg_4/
1852,strategy,desg,5,./patterns/rep_1/strategy/inst_desg_5/
1853,strategy,desg,6,./patterns/rep_1/strategy/inst_desg_6/
1854,strategy,iipg,1,./patterns/rep_1/strategy/inst_iipg_1/
1855,strategy,iipg,2,./patterns/rep_1/strategy/inst_iipg_2/
1856,strategy,iipg,3,./patterns/rep_1/strategy/inst_iipg_3/
1857,strategy,iipg,4,./patterns/rep_1/strategy/inst_iipg_4/
1858,strategy,iipg,5,./patterns/rep_1/strategy/inst_iipg_5/
1859,strategy,iipg,6,./patterns/rep_1/strategy/inst_iipg_6/
1860,strategy,iisg,1,./patterns/rep_1/strategy/inst_iisg_1/
1861,strategy,iisg,2,./patterns/rep_1/strategy/inst_iisg_2/
1862,strategy,iisg,3,./patterns/rep_1/strategy/inst_iisg_3/
1863,strategy,iisg,4,./patterns/rep_1/strategy/inst_iisg_4/
1864,strategy,iisg,5,./patterns/rep_1/strategy/inst_iisg_5/
1865,strategy,iisg,6,./patterns/rep_1/strategy/inst_iisg_6/
1866,strategy,iepg,1,./patterns/rep_1/strategy/inst_iepg_1/
1867,strategy,iepg,2,./patterns/rep_1/strategy/inst_iepg_2/
1868,strategy,iepg,3,./patterns/rep_1/strategy/inst_iepg_3/
1869,strategy,iepg,4,./patterns/rep_1/strategy/inst_iepg_4/
1870,strategy,iepg,5,./patterns/rep_1/strategy/inst_iepg_5/
1871,strategy,iepg,6,./patterns/rep_1/strategy/inst_iepg_6/
1872,strategy,iseg,1,./patterns/rep_1/strategy/inst_iseg_1/
1873,strategy,iseg,2,./patterns/rep_1/strategy/inst_iseg_2/
1874,strategy,iseg,3,./patterns/rep_1/strategy/inst_iseg_3/
1875,strategy,iseg,4,./patterns/rep_1/strategy/inst_iseg_4/
1876,strategy,iseg,5,./patterns/rep_1/strategy/inst_iseg_5/
1877,strategy,iseg,6,./patterns/rep_1/strategy/inst_iseg_6/
1878,strategy,picg,1,./patterns/rep_1/strategy/inst_picg_1/
1879,strategy,picg,2,./patterns/rep_1/strategy/inst_picg_2/
1880,strategy,picg,3,./patterns/rep_1/strategy/inst_picg_3/
1881,strategy,picg,4,./patterns/rep_1/strategy/inst_picg_4/
1882,strategy,picg,5,./patterns/rep_1/strategy/inst_picg_5/
1883,strategy,picg,6,./patterns/rep_1/strategy/inst_picg_6/
1884,strategy,pirg,1,./patterns/rep_1/strategy/inst_pirg_1/
1885,strategy,pirg,2,./patterns/rep_1/strategy/inst_pirg_2/
1886,strategy,pirg,3,./patterns/rep_1/strategy/inst_pirg_3/
1887,strategy,pirg,4,./patterns/rep_1/strategy/inst_pirg_4/
1888,strategy,pirg,5,./patterns/rep_1/strategy/inst_pirg_5/
1889,strategy,pirg,6,./patterns/rep_1/strategy/inst_pirg_6/
1890,strategy,pecg,1,./patterns/rep_1/strategy/inst_pecg_1/
1891,strategy,pecg,2,./patterns/rep_1/strategy/inst_pecg_2/
1892,strategy,pecg,3,./patterns/rep_1/strategy/inst_pecg_3/
1893,strategy,pecg,4,./patterns/rep_1/strategy/inst_pecg_4/
1894,strategy,pecg,5,./patterns/rep_1/strategy/inst_pecg_5/
1895,strategy,pecg,6,./patterns/rep_1/strategy/inst_pecg_6/
1896,strategy,perg,1,./patterns/rep_1/strategy/inst_perg_1/
1897,strategy,perg,2,./patterns/rep_1/strategy/inst_perg_2/
1898,strategy,perg,3,./patterns/rep_1/strategy/inst_perg_3/
1899,strategy,perg,4,./patterns/rep_1/strategy/inst_perg_4/
1900,strategy,perg,5,./patterns/rep_1/strategy/inst_perg_5/
1901,strategy,perg,6,./patterns/rep_1/strategy/inst_perg_6/
1902,strategy,mpicg,1,./patterns/rep_1/strategy/inst_mpicg_1/
1903,strategy,mpicg,2,./patterns/rep_1/strategy/inst_mpicg_2/
1904,strategy,mpicg,3,./patterns/rep_1/strategy/inst_mpicg_3/
1905,strategy,mpicg,4,./patterns/rep_1/strategy/inst_mpicg_4/
1906,strategy,mpicg,5,./patterns/rep_1/strategy/inst_mpicg_5/
1907,strategy,mpicg,6,./patterns/rep_1/strategy/inst_mpicg_6/
1908,strategy,mpiug,1,./patterns/rep_1/strategy/inst_mpiug_1/
1909,strategy,mpiug,2,./patterns/rep_1/strategy/inst_mpiug_2/
1910,strategy,mpiug,3,./patterns/rep_1/strategy/inst_mpiug_3/
1911,strategy,mpiug,4,./patterns/rep_1/strategy/inst_mpiug_4/
1912,strategy,mpiug,5,./patterns/rep_1/strategy/inst_mpiug_5/
1913,strategy,mpiug,6,./patterns/rep_1/strategy/inst_mpiug_6/
1914,strategy,mpecg,1,./patterns/rep_1/strategy/inst_mpecg_1/
1915,strategy,mpecg,2,./patterns/rep_1/strategy/inst_mpecg_2/
1916,strategy,mpecg,3,./patterns/rep_1/strategy/inst_mpecg_3/
